"",,First-time Full-,,
"",,,Undergrad,Full-time
"",,time Freshmen,,
"",,,(Incl. Fresh),Undergrad
A,Number of degree-seeking undergraduate students,,,
"",(CDS Item B1 if reporting on Fall 2021 cohort),"11,153","50,110","5,920"
B,Number of students in line a who applied for need-,,,
"",,"8,335","32,859","2,978"
"",based financial aid,,,
C,Number of students in line b who were determined to,,,
"",,"4,803","22,889","2,066"
"",have financial need,,,
D,Number of students in line c who were awarded any,,,
"",,"4,568","21,670","1,764"
"",financial aid,,,
E,Number of students in line d who were awarded any,,,
"",,"4,339","19,592","1,495"
"",need-based scholarship or grant aid,,,
F,Number of students in line d who were awarded any,,,
"",,"2,045","11,495",944
"",need-based self-help aid,,,
G,Number of students in line d who were awarded any,,,
"",,488,"1,423",65
"",non-need-based scholarship or grant aid,,,
H,Number of students in line d whose need was fully met,,
"","(exclude PLUS loans, unsubsidized loans, and private 1,054","3,948",239
"",alternative loans),,
I,"On average, the percentage of need that was met of",,
"",students who were awarded any need-based aid.,,
"",Exclude any aid that was awarded in excess of need as,,
"",54.0%well as any resources that were awarded to replace 69.0%,65.0%,
"","EFC (PLUS loans, unsubsidized loans, and private",,
"",alternative loans),,
J,The average financial aid package of those in line d.,,
"",Exclude any resources that were awarded to replace,,
"","$18,532","$17,184","$10,878"
"","EFC (PLUS loans, unsubsidized loans, and private",,
"",alternative loans),,
"",Average need-based scholarship and grant award of,,
K,"$12,901","$11,231","$6,687"
"",those in line e,,
L,Average need-based self-help award (excluding PLUS,,
"","loans, unsubsidized loans, and private alternative loans) $7,804","$8,902","$7,182"
"",of those in line f,,
M,"Average need-based loan (excluding PLUS loans,",,
"","unsubsidized loans, and private alternative loans) of",,
"","$7,775","$8,763","$7,096"
"",those in line f who were awarded a need-based loan,,
"",,First-time Full-time,Less Than
"",,Full-time Undergrad,Full-time
"",,Freshmen (Incl. Fresh.),Undergrad
N,Number of students in line a who had no financial need,,
"",and who were awarded institutional non-need-based,,
"",292scholarship or grant aid (exclude those who were,1466 6058,
"",awarded athletic awards and tuition benefits),,
O,Average dollar amount of institutional non-need-based,,
"",scholarship and grant aid awarded to students in line n,"$5,016 $4,799","$2,434"
P,Number of students in line a who were awarded an,,
"",institutional non-need-based athletic scholarship or,32 194,15
"",grant,,
Q,Average dollar amount of institutional non-need-based,,
"",athletic scholarships and grants awarded to students in,"$17,324 $15,671","$9,976"
"",line p,,
Source/Type of Loan,"Number in theclass (definedin H4 above)who borrowedfrom the typesof loansspecified in thefirst column","Percent of theclass (definedabove) whoborrowed fromthe types ofloans specifiedin the firstcolumn(nearest 1%)","Average per-undergraduate-borrowercumulativeprincipalborrowed fromthe types ofloans specifiedin the firstcolumn(nearest $1)",
A,"Any loan program: Federal Perkins, Federal StaffordSubsidized and Unsubsidized, institutional, state,private loans that your institution is aware of, etc.Include both Federal Direct Student Loans and FederalFamily Education Loans.","3,940",41.00%,"$24,207"
B,"Federal loan programs: Federal Perkins, FederalStafford Subsidized and Unsubsidized. Include bothFederal Direct Student Loans and Federal FamilyEducation Loans.","3,767",39.00%,"$18,147"
C,Institutional loan programs.,n/a,n/a,n/a
D,State loan programs.,186,2.00%,"$33,230"
E,Private student loans made by a bank or lender.,708,7.00%,"$29,430"
x
x
""
""
""
x
""
""
Students must reply by (date):
or within _______ weeks of notification.
"",Non-Need Based,Need-Based
Academics,x,x
Alumni affiliation,x,
Art,x,
x,Direct Subsidized Stafford Loans
x,Direct Unsubsidized Stafford Loans
x,Direct PLUS Loans
"",Federal Perkins Loans
x,Federal Nursing Loans
x,State Loans
x,College/university loans from institutional funds
13,Need Based Scholarships and Grants
x,Federal Pell
x,SEOG
x,State scholarships/grants
x,Private scholarships
x,College/university scholarship or grant aid from institutional funds
Athletics,x,
Job skills,x,
ROTC,x,
Leadership,x,x
Minority status,,
Music/drama,x,
Religious affiliation,,
State/district residency,x,x
"",,Full-time,Part-time
"",,,Include only if
"","Instructional faculty in preclinical and clinical medicine, faculty who are not paid (e.g.,",,they teach one
A,"those who donate their services or are in the military), or research-only faculty, post-",Exclude,or more non-
"","doctoral fellows, or pre-doctoral fellows",,clinical credit
"",,,courses
"",,,Include if they
"","Administrative officers with titles such as dean of students, librarian, registrar, coach,",,teach one or
B,"and the like, even though they may devote part of their time to classroom instruction and",Exclude,more non-
"",may have faculty status,,clinical credit
"",,,courses
"",Other administrators/staff who teach one or more non-clinical credit courses even though,,
C,,Exclude,Include
"",they do not have faculty status,,
"","Undergraduate or graduate students who assist in the instruction of courses, but have",,
D,"titles such as teaching assistant, teaching fellow, and the like",Exclude,Exclude
E,Faculty on sabbatical or leave with pay,Include,Exclude
F,Faculty on leave without pay,Exclude,Exclude
G,Replacement faculty for faculty on sabbatical leave or leave with pay,Exclude,Include
I-1.,,,Full-Time,Part-Time,Total
"",A,Total number of instructional faculty,3549,482,4031
"",B,Total number who are members of minority groups,791,70,861
"",C,Total number who are women,1398,168,1566
"",D,Total number who are men,2151,314,2465
"",E,Total number who are nonresident aliens (international),485,58,543
"",F,"Total number with doctorate, or other terminal degree",2626,259,2885
"",,Total number whose highest degree is a master’s but not a terminal,,,
"",G,,,,
"",,master’s,415,68,483
"",H,Total number whose highest degree is a bachelor’s,132,22,154
"",,Total number whose highest degree is unknown or other (Note:,,,
"",I,,,,
"",,"Items f, g, h, and i must sum up to item a.)",376,133,509
"",,Total number in stand-alone graduate/professional programs in,,,
"",J,,,,
"",,which faculty teach virtually only graduate-level students,486,216,702
"",2-9,10-19,20-29,30-39,40-49,50-99,100+,Total
CLASS,,,,,,,,
"",329,847,1327,528,396,868,466,4761
SECTIONS,,,,,,,,
"",2-9,10-19,20-29,30-39,40-49,50-99,100+,Total
CLASS SUB-,,,,,,,,
"",221,906,1147,327,193,200,18,3012
SECTIONS,,,,,,,,
"",,,,,CIP 2020 Categories
"",Category,Diploma/Certificates,Associate,Bachelor’s,
"",,,,,to Include
Agriculture,,,,8.07%,01
Natural resources and conservation,,,,2.56%,03
Architecture,,,,1.19%,04
"Area, ethnic, and gender studies",,,,0.02%,05
Communication/journalism,,,,3.64%,09
Communication technologies,,,,,10
Computer and information sciences,,,,3.58%,11
Personal and culinary services,,,,,12
Education,,,,2.91%,13
Engineering,,,,16.03%,14
Engineering technologies,,,,4.41%,15
"Foreign languages, literatures, and linguistics",,,,0.26%,16
Family and consumer sciences,,,,,19
Law/legal studies,,,,,22
English,,,,1.16%,23
Liberal arts/general studies,,,,,24
Library science,,,,,25
Biological/life sciences,,,,7.67%,26
Mathematics and statistics,,,,1.22%,27
Military science and military technologies,,,,,28 & 29
Interdisciplinary studies,,,,8.34%,30
Parks and recreation,,,,3.61%,31
Philosophy and religious studies,,,,0.18%,38
Theology and religious vocations,,,,,39
Physical sciences,,,,1.45%,40
Science technologies,,,,,41
Psychology,,,,4.31%,42
"Homeland Security, law enforcement, firefighting,",,,,0.21%,43
and protective services,,,,,
Public administration and social services,,,,,44
Social sciences,,,,6.36%,45
Construction trades,,,,,46
Mechanic and repair technologies,,,,,47
Precision production,,,,,48
Transportation and materials moving,,,,0.51%,49
Visual and performing arts,,,,0.11%,50
Health professions and related programs,,,,6.24%,51
Business/marketing,,,,14.95%,52
History,,,,1.01%,54
Other,,,,,
TOTAL (should = 100%),,0.00%,0.00%,100.00%,
