"",did not persist and did not graduate,,,,
"",for the following reasons:,,,,
"",• Deceased,,,,
B,• Permanently Disabled,0,0,0,0
"",• Armed Forces,,,,
"",• Foreign Aid Service of the Federal,,,,
"",Government,,,,
"",• Official church missions,,,,
"",• Report Total Allowable Exclusions,,,,
C,"Final 2015 cohort, after adjusting for",,,,
"",allowable exclusions,741,1041,4488,6270
"","Of the initial 2015 cohort, how many",,,,
D,completed the program in four years,425,710,3243,4378
"","or less (by Aug. 31, 2019)",,,,
"","Of the initial 2015 cohort, how many",,,,
"",completed the program in more than,,,,
E,four years but in five years or less,187,178,765,1130
"","(after Aug. 31, 2019 and by Aug. 31,",,,,
"",2020),,,,
"","Of the initial 2015 cohort, how many",,,,
"",completed the program in more than,,,,
F,five years but in six years or less,23,12,51,86
"","(after Aug. 31, 2020 and by Aug. 31,",,,,
"",2021),,,,
G,Total graduating within six years,,,,
"","(sum of lines D, E, and F)",635,900,4059,5594
H,Six-year graduation rate for 2015,,,,
"",cohort (G divided by C),86%,86%,90%,89%
"",,2019 Cohort,2018 Cohort
B12,"Initial cohort, total of first-time, full-time degree/certificate-seeking students:",,
B13,"Of the initial cohort, how many did not persist and did not graduate for the following",,
"",reasons:,,
"",• Death,,
"",• Permanently Disability,,
"","• Service in the armed forces,",,
"",• Foreign aid service of the federal government,,
"",• Official church missions,,
"",• Report total allowable exclusions,,
B14,"Final cohort, after adjusting for allowable exclusions:",0,0
B15,Completers of programs of less than two years duration (total):,,
B16,Completers of programs of less than two years within 150 percent of normal time:,,
B17,Completers of programs of at least two but less than four years (total):,,
B18,Completers of programs of at least two but less than four-years within 150 percent of,,
"",normal time:,,
B19,Total transfers-out (within three years) to other institutions:,,
B20,Total transfers to two-year institutions:,,
B21,Total transfers to four-year institutions:,,
"Total first-time, first-year men who applied",29575
"Total first-time, first-year women who applied",30685
"Total first-time, first-year of another gender who applied",0
"Total first-time, first-year men who were admitted",13390
"Total first-time, first-year women who were admitted",16156
"Total first-time, first-year of another gender who were admitted",0
"Total full-time, first-time, first-year men who enrolled",3904
"Total part-time, first-time, first-year men who enrolled",14
"Total full-time, first-time, first-year women who enrolled",4701
"Total part-time, first-time, first-year women who enrolled",9
"Total full-time, first-time, first-year of another gender who enrolled",0
"Total part-time, first-time, first-year of another gender who enrolled",0
"Total first-time, first-year (degree-seeking) who applied",60260
"Total first-time, first-year (degree-seeking) who were admitted",29546
"Total first-time, first-year (degree-seeking) enrolled",8628
WAITING LIST,TOTAL
Number of qualified applicants offered a place on waiting list:,6449
Number accepting a place on the waiting list:,4006
Number of wait-listed students admitted:,11
"",Required Recommended
Total academic units,19 22
English,4 4
Mathematics,3 4
Science,3 4
"Of these, units that must be",2
Foreign language,2 3-4
Social studies,3 4
History,
Academic electives,
Computer Science,
Visual/Performing Arts,
Other (specify):  Additional,
2Academics/Fine Arts,2
"",Very Important,Important,Considered,Not Considered
Academic,,,,
Rigor of secondary school record,x,,,
Class rank,,,x,
Academic GPA,x,,,
Standardized test scores,,,x,
Application Essay,,x,,
Recommendation(s),,x,,
Nonacademic,,,,
Interview,,,,x
Extracurricular activities,,x,,
Talent/ability,,,x,
Character/personal qualities,,x,,
First generation,,,x,
Alumni/ae relation,,,,x
Geographical residence,,,x,
State residency,,x,,
Religious affiliation/commitment,,,,x
Racial/ethnic status,,,x,
Volunteer work,,,x,
Work experience,,,x,
Level of applicant’s interest,,,,x
"",,,ADMISSION,,
"",Require,Recommend,Require for Some,,
"",,,,Consider if,Not
"",,,,Submitted,Considered
SAT or ACT,,,,x,
ACT Only,,,,,
SAT Only,,,,,
18%,1541
38%,3309
Assessment,25th Percentile,50th Percentile,75th Percentile
SAT Composite,1370,1440,1500
SAT Evidence-Based Reading and,660,700,730
SAT Math,690,750,780
ACT Composite,28,30,33
ACT Math,27,29,33
ACT English,27,32,34
ACT Writing,8,8,9
ACT Science,27,30,33
ACT Reading,29,32,34
Score Range,SAT Evidence-,SAT Math
700-800,51.00%,74.00%
600-699,45.00%,23.00%
500-599,4.00%,3.00%
400-499,0.00%,0.00%
300-399,0.00%,0.00%
200-299,0.00%,0.00%
Totals should = 100%,100.00%,100.00%
Score Range,SAT Composite
1400-1600,66%
1200-1399,32%
1000-1199,2%
800-999,0%
600-799,0%
400-599,0%
Totals should = 100%,100.00%
Score Range,ACT Composite,ACT English,ACT Math,ACT Reading,ACT Science
30-36,62.00%,63.00%,50.00%,73.00%,58.00%
24-29,36.00%,32.00%,45.00%,23.00%,38.00%
18-23,2.00%,5.00%,5.00%,4.00%,4.00%
12-17,0.00%,0.00%,0.00%,0.00%,0.00%
6-11,0.00%,0.00%,0.00%,0.00%,0.00%
Below 6,0.00%,0.00%,0.00%,0.00%,0.00%
Totals should = 100%,100.00%,100.00%,100.00%,100.00%,100.00%
Assessment,Percent
Percent in top tenth of high school graduating class,54%
Percent in top quarter of high school graduating class,87%
Percent in top half of high school graduating class,99%
Percent in bottom half of high school graduating class,1%
Percent in bottom quarter of high school graduating class,0%
"Percent of total first-time, first-year students who submitted high schoolclass rank:",27%
Score Range,Percent
Percent who had GPA of 4.0,48.20%
Percent who had GPA between 3.75 and 3.99,34.40%
Percent who had GPA between 3.50 and 3.74,12.50%
Percent who had GPA between 3.25 and 3.49,3.60%
Percent who had GPA between 3.00 and 3.24,1.00%
Percent who had GPA between 2.50 and 2.99,0.30%
Percent who had GPA between 2.0 and 2.49,0.00%
Percent who had GPA between 1.0 and 1.99,0.00%
Percent who had GPA below 1.0,0.00%
Totals should = 100%,100.00%
3.88
90.60%
x,
x,
x
""
""
x,
x,
"",Date
Application closing date (fall),1/15
Priority Date,11/1
x,
""
D1,"Does your institution enroll transfer students? (If no, xplease skip to Section E)",
"","If yes, may transfer students earn advanced standing",
"",credit by transferring credits earned from course work,x
"",completed at other colleges/universities?,
"",Applicants,Admitted,Enrolled
Men,"2,101","1,041",595
Women,"1,873","1,061",559
Another Gender,,,
Total,"3,974","2,102","1,154"
"",Required of All,Recommended Not Requiredof All,Recommended of Some,,Required of Some,
High school transcript,x,,,,,
College transcript(s),x,,,,,
Essay or personal,x,,,,,
Interview,,,,,,x
Standardized test scores,,,,,,x
Statement of good,,,,,,
standing from prior,,,,,,x
D9,,Priority Date,Closing Date,Notification Date,Reply Date,Rolling
"",,,,,,Admission
D9,Fall,2/1,3/1,4/30,6/1,
D9,Winter,,,,,
D9,Spring,,10/1,12/31,12/15,
Summer,,,,,
"",
72,Credits
"",
x,
x,
"",x
no,maximum
16,credits
x,
"","First-time, first- Undergraduate"
"",year students s
Percent who are from out of state (exclude,
international/nonresidents from the numerator and,53% 46%
denominator),
Percent of men who join fraternities,9% 9%
Percent of women who join sororities,8% 8%
"Percent who live in college-owned, -operated, or - 26%affiliated housing",91%
Percent who live off campus or commute,9% 74%
Percent of students age 25 and older,0% 2%
Average age of full-time students,18 20
Average age of all students (full- and part-time),18 20
"",Marine Option,,,
"",,,,Name of
"",(for Naval ROTC),On Campus,At Cooperating Institution,Cooperating Institution
Army ROTC is offered:,,x,,
Naval ROTC is offered:,,x,,
Air Force ROTC is offered:,,x,,
G1,,First-Year,Undergraduates
"",PRIVATE INSTITUTIONS,,
"",Tuition:,,
"",PUBLIC INSTITUTIONS,,
"",Tuition: In-district,,
"",Tuition: In-state (out-of-district):,,
"",Tuition: Out-of-state:,,
"",Tuition: Non-resident,,
"",FOR ALL INSTITUTIONS,,
"",Required Fees,,
"",Room and Board (on-campus):,,
"",Room Only (on-campus):,,
"",Board Only (on-campus meal plan):,,
G3,"Do tuition and fees vary by year of study (e.g., sophomore,",,
"","junior, senior)?",,x
G4,Do tuition and fees vary by undergraduate instructional,,
"",program?,x,
"",Residents,Commuters,Commuters
Books and supplies:,"$1,100","$1,100","$1,100"
Room only:,,,
Board only:,,"$4,150",
Room and board total*,"$13,500",,"$13,500"
Transportation:,$600,"$1,300","$1,200"
Other expenses:,"$2,500","$2,500","$2,500"
PRIVATE INSTITUTIONS:,
PUBLIC INSTITUTIONS:,
In-district:,
In-state (out-of-district):,
Out-of-state:,
NONRESIDENTS:,
"",Need-based,Non-need-
Scholarships/Grants,,
Federal,"$30,682,709","$216,123"
"State all states, not only the state in which your institution is located",,
"","$12,038,360","$4,099,742"
"Institutional: Endowed scholarships, annual gifts and tuition funded",,
"grants, awarded by the college, excluding athletic aid and tuition",,
waivers (which are reported below).,"$103,114,358","$20,720,326"
"Scholarships/grants from external sources (e.g. Kiwanis, National",,
Merit) not awarded by the college,"$6,888,846","$12,891,510"
Total Scholarships/Grants,"$152,724,273","$37,927,701"
Self-Help,,
Student loans from all sources (excluding parent loans),"$32,033,600","$44,310,211"
Federal Work-Study,"$17,450,563",
"State and other (e.g., institutional) work-study/employment (Note:",,
Excludes Federal Work-Study captured above.),,
Total Self-Help,"$49,484,163","$44,310,211"
Parent Loans,"$9,390,112","$17,872,316"
Tuition Waivers,,
Note: Reporting is optional. Report tuition waivers in this row if you,,
choose to report them. Do not report tuition waivers elsewhere.,"$5,893,087","$1,127,343"
Athletic Awards,"$2,280,436","$11,372,944"
"",,Full-timeFull-time,Less Than
"",,First-time Undergrad,Full-time
"",,First-year (Incl. Fresh),Undergrad
A,Number of degree-seeking undergraduate students 1637(CDS Item B1 if reporting on Fall 2022 cohort),8605 33547,
B,Number of students in line a who applied for need- 647based financial aid,6350 18270,
C,Number of students in line b who were determined to,,
"",460have financial need,3231 11084,
D,Number of students in line c who were awarded any,,
"",415financial aid,2980 10405,
E,Number of students in line d who were awarded any,,
"",need-based scholarship or grant aid,2505 8670,351
F,"Number of students in line d who were awarded anyneed-based self-help aid",2137,7584,272
G,"Number of students in line d who were awarded anynon-need-based scholarship or grant aid",314,985,22
H,"Number of students in line d whose need was fully met(exclude PLUS loans, unsubsidized loans, and privatealternative loans)",1698,5690,145
I,"On average, the percentage of need that was met ofstudents who were awarded any need-based aid.Exclude any aid that was awarded in excess of need aswell as any resources that were awarded to replaceEFC (PLUS loans, unsubsidized loans, and privatealternative loans)",79%,81%,70%
J,"The average financial aid package of those in line d.Exclude any resources that were awarded to replaceEFC (PLUS loans, unsubsidized loans, and privatealternative loans)","$   20,697","$   20,294","$   13,137"
K,"Average need-based scholarship and grant award ofthose in line e","$   18,836","$   18,070","$   10,479"
L,"Average need-based self-help award (excluding PLUSloans, unsubsidized loans, and private alternativeloans) of those in line f","$   5,711","$   6,299","$   6,280"
M,"Average need-based loan (excluding PLUS loans,unsubsidized loans, and private alternative loans) ofthose in line f who were awarded a need-based loan","$   3,502","$   4,057","$   4,636"
"",,"First-timeFirst-year","Undergrad(Incl. Fresh.)","Full-timeUndergrad"
N,"Number of students in line a who had no financial needand who were awarded institutional non-need-basedscholarship or grant aid (exclude those who wereawarded athletic awards and tuition benefits)",464,2557,98
O,"Average dollar amount of institutional non-need-basedscholarship and grant aid awarded to students in line n","$   7,224","$   6,296","$   4,532"
P,"Number of students in line a who were awarded aninstitutional non-need-based athletic scholarship orgrant",52,304,8
Q,"Average dollar amount of institutional non-need-basedathletic scholarships and grants awarded to students inline p","$   32,158","$   35,034","$   13,748"
"",,,,Average per-
"",,Number in the,Percent of the,undergraduate-
"",,class (defined,class (defined,borrower
"",,in H4 above),above) who,cumulative
"",Source/Type of Loan,,,
"",,who borrowed,borrowed from,principal
"",,from the types,the types of,borrowed from
"",,of loans,loans specified,the types of
"",,specified in the,in the first,loans specified
"",,first column,column,in the first
"",,,(nearest 1%),column
"",,,,(nearest $1)
"","Any loan program: Federal Perkins, Federal Stafford",,,
"","Subsidized and Unsubsidized, institutional, state,",,,
A,"private loans that your institution is aware of, etc.","2,344",36.98%,"$27,495"
"",Include both Federal Direct Student Loans and Federal,,,
"",Family Education Loans.,,,
"","Federal loan programs: Federal Perkins, Federal",,,
B,Stafford Subsidized and Unsubsidized. Include both Federal Direct Student Loans and Federal Family,"2,216",34.96%,"$19,265"
"",Education Loans.,,,
C,Institutional loan programs.,176,2.78%,"$8,206"
D,State loan programs.,0,0.00%,$0
E,Private student loans made by a bank or lender.,549,8.66%,"$37,057"
Students must reply by (date):
or within _______ weeks of notification.
"",Non-Need Based,Need-Based
Academics,x,x
Alumni affiliation,x,x
Art,x,
Athletics,x,
Job skills,,
ROTC,x,
Leadership,x,
Minority status,x,x
Music/drama,x,
Religious affiliation,,
State/district residency,x,x
x,Direct Subsidized Stafford Loans
x,Direct Unsubsidized Stafford Loans
x,Direct PLUS Loans
x,Federal Perkins Loans
x,Federal Nursing Loans
"",,Full-time Part-time
"",,Include only if
"","Instructional faculty in preclinical and clinical medicine, faculty who are not paid (e.g.,",they teach one
A,"those who donate their services or are in the military), or research-only faculty, post-",Exclude or more non-
"","doctoral fellows, or pre-doctoral fellows",clinical credit
"",,courses
"",,Include if they
"","Administrative officers with titles such as dean of students, librarian, registrar, coach,",teach one or
B,"and the like, even though they may devote part of their time to classroom instruction and",Exclude more non-
"",may have faculty status,clinical credit
"",,courses
Other administrators/staff who teach one or more non-clinical credit courses even C,Includethough they do not have faculty status,Exclude
"","Undergraduate or graduate students who assist in the instruction of courses, but have",
D,"titles such as teaching assistant, teaching fellow, and the like",Exclude Exclude
E,Faculty on sabbatical or leave with pay,Include Exclude
F,Faculty on leave without pay,Exclude Exclude
G,Replacement faculty for faculty on sabbatical leave or leave with pay,Exclude Include
I-1.,,,Full-Time,Part-Time,Total
"",A,Total number of instructional faculty,2668,433,3101
"",B,Total number who are members of minority groups,656,54,710
"",C,Total number who are women,1202,214,1416
"",D,Total number who are men,1466,219,1685
"",E,Total number who are nonresidents (international),97,0,97
"",F,"Total number with doctorate, or other terminal degree",2447,266,2713
"",G,Total number whose highest degree is a master’s but not a terminal,,,
"",,master’s,,,
"",,,205,134,339
H,Total number whose highest degree is a bachelor’s,16,33,49
I,"Total number whose highest degree is unknown or other (Note:Items f, g, h, and i must sum up to item a.)",0,0,0
J,"Total number in stand-alone graduate/professional programs inwhich faculty teach virtually only graduate-level students",426,68,494
Fall 2022 Student to Faculty ratio,18,to 1
42941.34
2363.67
"",2-9,10-19,20-29,30-39,40-49,50-99,100+,Total
"CLASSSECTIONS",392,1045,610,277,207,380,353,3264
"",2-9,10-19,20-29,30-39,40-49,50-99,100+,Total
"CLASS SUB-SECTIONS",175,1404,1821,270,78,31,3,3782
"",Category,Diploma/Certificates,Associate,Bachelor’s,
"",,,,,CIP 2020 Categories
"",,,,,to Include
Agriculture,,,,1.8%,01
Natural resources and conservation,,,,2.0%,03
Architecture,,,,0.1%,04
"Area, ethnic, and gender studies",,,,0.8%,05
Communication/journalism,,,,4.4%,09
Communication technologies,,,,,10
Computer and information sciences,,,,7.5%,11
Personal and culinary services,,,,,12
Education,,,,1.8%,13
Engineering,,,,10.1%,14
Engineering technologies,,,,,15
"Foreign languages, literatures, and linguistics",,,,2.5%,16
Family and consumer sciences,,,,1.6%,19
Law/legal studies,,,,1.2%,22
English,,,,1.1%,23
Liberal arts/general studies,,,,,24
Library science,,,,,25
Biological/life sciences,,,,12.2%,26
Mathematics and statistics,,,,4.1%,27
Military science and military technologies,,,,,28 & 29
Interdisciplinary studies,,,,3.2%,30
Parks and recreation,,,,1.7%,31
Philosophy and religious studies,,,,0.8%,38
Theology and religious vocations,,,,,39
Physical sciences,,,,1.7%,40
Science technologies,,,,,41
Psychology,,,,5.1%,42
"Homeland Security, law enforcement, firefighting,",,,,,43
Public administration and social services,,,,0.7%,44
Social sciences,,,,11.0%,45
Construction trades,,,,,46
Mechanic and repair technologies,,,,,47
Precision production,,,,,48
Transportation and materials moving,,,,,49
Visual and performing arts,,,,1.8%,50
Health professions and related programs,,,,4.3%,51
Business/marketing,,,,17.5%,52
History,,,,1.3%,54
Other,,,,,
TOTAL (should = 100%),,0.00%,0.00%,100.0%,
