SAT Composite,1110,1220,1320
SAT Evidence-Based Reading and,550,610,660
SAT Math,550,610,680
ACT Composite,24,27,30
ACT Math,23,26,29
ACT English,23,26,31
ACT Writing,,,
ACT Science,23,25,30
ACT Reading,23,29,32
"",SAT Evidence-Based,
Score Range,Reading and Writing,SAT Math
700-800,11.5%,19.2%
600-699,44.1%,37.4%
500-599,35.6%,34.0%
400-499,8.4%,8.8%
300-399,0.3%,0.7%
200-299,0.0%,0.0%
Totals should = 100%,100%,100%
Score Range,SAT Composite
1400-1600,12.9%
1200-1399,42.7%
1000-1199,37.0%
800-999,7.1%
600-799,0.3%
400-599,0.0%
Totals should = 100%,100%
Score Range,ACT Composite,ACT English,ACT Math,ACT Reading,ACT Science
30-36,29.4%,32.1%,20.6%,45.5%,28.3%
24-29,46.3%,39.1%,48.2%,28.7%,42.2%
18-23,21.8%,23.9%,24.4%,21.2%,26.7%
12-17,2.5%,4.7%,6.8%,4.4%,2.8%
6-11,0.0%,0.2%,0.0%,0.2%,0.1%
Below 6,0.0%,0.0%,0.0%,0.0%,0.0%
Totals should = 100%,100%,100%,100%,100%,100%
Assessment,Percent,
Percent in top tenth of high school graduating class,25.7%,
Percent in top quarter of high school graduating class,58.2%,
Percent in top half of high school graduating class,92.0%,Top half +
Percent in bottom half of high school graduating class,8.0%,bottom half = 100%
Percent in bottom quarter of high school graduating class,1%,
"Percent of total first-time, first-year students who submitted high school",,
"",40%,
class rank:,,
Score Range,Percent
Percent who had GPA of 4.0,28.7%
Percent who had GPA between 3.75 and 3.99,30.6%
Percent who had GPA between 3.50 and 3.74,22.3%
Percent who had GPA between 3.25 and 3.49,12.6%
Percent who had GPA between 3.00 and 3.24,3.8%
Percent who had GPA between 2.50 and 2.99,1.8%
Percent who had GPA between 2.0 and 2.49,0.2%
Percent who had GPA between 1.0 and 1.99,0.0%
Percent who had GPA below 1.0,0.0%
Totals should = 100%,100%
"",Date
Application closing date (fall),4/1
Priority Date,11/1
"Does your institution enroll transfer students? (If no, please",
"",X
skip to Section E),
"If yes, may transfer students earn advanced standing credit",
by transferring credits earned from course work completed at,X
other colleges/universities?,
"",Applicants,Admitted,Enrolled
Men,"1,849","1,191",664
Women,"1,857","1,268",714
Another Gender,,,
Total,"3,706","2,459","1,378"
"",,Recommended,Recommended,,
"",Required of All,,,Required of Some,Not Required
"",,of All,of Some,,
High school transcript,,X,,,
College transcript(s),X,,,,
Essay or personal,X,,,,
Interview,,,,,X
Standardized test scores,,,,X,
Statement of good standing,,,,,
"",X,,,,
from prior institution(s),,,,,
D9,,,,,,
"",,Priority Date,Closing Date,Notification Date,Reply Date,Rolling Admission
D9,Fall,,,,,X
D9,Winter,,,,,N/A
D9,Spring,,,,,X
D9,Summer,,,,,X
American Council on Education (ACE),X
College Level Examination Program (CLEP),X
DANTES Subject Standardized Tests (DSST),X
X
X
""
X
X
X
X
X
""
X
X
X
X
X
X
X
X
X
""
""
""
X
""
""
""
X
""
X
""
X
X
""
"","First-time, first-",
"",,Undergraduates
"",year students,
Percent who are from out of state (exclude,,
international/nonresidents from the numerator and,23%,15%
denominator),,
Percent of men who join fraternities,,11%
Percent of women who join sororities,,12%
"Percent who live in college-owned, -operated, or -",,
"",95%,43%
affiliated housing,,
Percent who live off campus or commute,5%,57%
Percent of students age 25 and older,0.3%,2%
Average age of full-time students,18,20
Average age of all students (full- and part-time),18,21
"",,,,Name of
"",Marine Option,,,
"",,On Campus,At Cooperating Institution,Cooperating
"",(for Naval ROTC),,,
"",,,,Institution
Army ROTC is offered:,,X,,
Naval ROTC is offered:,,,,
Air Force ROTC is offered:,,X,,
G1,,First-Year,Undergraduates
"",PRIVATE INSTITUTIONS,,
"",Tuition:,,
"",PUBLIC INSTITUTIONS,,
"",Tuition: In-district,,
"",Tuition: In-state (out-of-district):,"$15,192","$16,531"
"",Tuition: Out-of-state:,"$41,778","$42,427"
"",Tuition: Non-resident,"$41,778","$42,427"
"",FOR ALL INSTITUTIONS,,
"",Required Fees,$180,$180
"",Room and Board (on-campus):,"$10,990","$10,990"
"",Room Only (on-campus):,"$4,538","$4,538"
"",Board Only (on-campus meal plan):,"$6,452","$6,452"
X
X
"",Residents,Commuters,Commuters
Books and supplies:,"$1,254","$1,254","$1,254"
Room only:,,,"$4,538"
Board only:,,"$6,452","$6,452"
Room and board total*,,,
Transportation:,$512,$512,$512
Other expenses:,"$2,862","$2,862","$2,862"
PRIVATE INSTITUTIONS:,
PUBLIC INSTITUTIONS:,
In-district:,
In-state (out-of-district):,$506.50
Out-of-state:,"$1,392.50"
NONRESIDENTS:,"$1,392.50"
"",Need-based,Non-need-based
Scholarships/Grants,,
Federal,"$40,805,165","$9,836,577"
"State all states, not only the state in which your institution is located",,
"","$4,635,014","$262,386"
"Institutional: Endowed scholarships, annual gifts and tuition funded",,
"grants, awarded by the college, excluding athletic aid and tuition waivers",,
(which are reported below).,"$105,532,317","$92,029,350"
"Scholarships/grants from external sources (e.g. Kiwanis, National",,
Merit) not awarded by the college,,"$23,839,359"
Total Scholarships/Grants,"$150,972,496","$125,967,673"
Self-Help,,
Student loans from all sources (excluding parent loans),"$40,043,024","$93,860,759"
Federal Work-Study,"$1,650,326",
"State and other (e.g., institutional) work-study/employment (Note:",,
Excludes Federal Work-Study captured above.),$0,$0
Total Self-Help,"$41,693,350","$93,860,759"
Parent Loans,,"$86,629,095"
Tuition Waivers,,
Note: Reporting is optional. Report tuition waivers in this row if you,,
choose to report them. Do not report tuition waivers elsewhere.,,"$4,110,588"
Athletic Awards,,"$12,630,747"
"",,Full-time Full-time,Less Than
"",,First-time Undergrad,Full-time
"",,First-year (Incl. Fresh),Undergrad
A,Number of degree-seeking undergraduate students,,
"",(CDS Item B1 if reporting on Fall 2022 cohort),9655 35982,3219
B,Number of students in line a who applied for need-,,
"",,7433 23019,1578
"",based financial aid,,
C,Number of students in line b who were determined to,,
"",,4285 15583,1170
"",have financial need,,
D,Number of students in line c who were awarded any,,
"",,4266 15276,1070
"",financial aid,,
E,Number of students in line d who were awarded any,,
"",,3930 13205,878
"",need-based scholarship or grant aid,,
F,Number of students in line d who were awarded any,,
"",,2124 8985,558
"",need-based self-help aid,,
G,Number of students in line d who were awarded any non-,,
"",,4026 9580,335
"",need-based scholarship or grant aid,,
H,Number of students in line d whose need was fully met,,
"","(exclude PLUS loans, unsubsidized loans, and private",371 1657,55
"",alternative loans),,
I,"On average, the percentage of need that was met of",,
"",students who were awarded any need-based aid.,,
"",Exclude any aid that was awarded in excess of need as,,
"",36.4well as any resources that were awarded to replace,60.4 57.1,
"","EFC (PLUS loans, unsubsidized loans, and private",,
"",alternative loans),,
J,The average financial aid package of those in line d.,,
"",Exclude any resources that were awarded to replace,,
"",,"$16,453 $16,667","$10,221"
"","EFC (PLUS loans, unsubsidized loans, and private",,
"",alternative loans),,
"",Average need-based scholarship and grant award of,,
K,,"$11,569 $11,341","$7,408"
"",those in line e,,
L,Average need-based self-help award (excluding PLUS,,
"","loans, unsubsidized loans, and private alternative loans)","$4,131 $4,273","$3,982"
"",of those in line f,,
M,"Average need-based loan (excluding PLUS loans,",,
"","unsubsidized loans, and private alternative loans) of",,
"",those in line f who were awarded a need-based loan,"$3,273 $4,087","$3,951"
"",,"Full-timeFirst-timeFirst-year","Full-timeUndergrad(Incl. Fresh.)","Less ThanFull-timeUndergrad",
N,"Number of students in line a who had no financial needand who were awarded institutional non-need-basedscholarship or grant aid (exclude those who wereawarded athletic awards and tuition benefits)",2087,5147,308,
O,"Average dollar amount of institutional non-need-basedscholarship and grant aid awarded to students in line n","$   4,547","$   6,864","$   3,146",
P,"Number of students in line a who were awarded aninstitutional non-need-based athletic scholarship orgrant",89,412,9,
Q,"Average dollar amount of institutional non-need-basedathletic scholarships and grants awarded to students inline p","$   27,479","$   30,288","$   16,873",
"",,"include and exclude in order to fill out CDS H4ted at your institution as first-time students and21 and June 30, 2022.enrolled at your institution.with another degree or certificate (but noo the COVID-19 pandemic.raduate class who started ata bachelor's degree between7006ho transferred into your4 above) borrowing from federal, non-federal,t borrowed.ncipal borrowed,” is designed to provide betterfederal (institutional, state, commercial) sources.ould be based only on the loan source specified forw b) should only be the cumulative average ofly be the cumulative average of private loans.",,,
"",,,,7006,
Source/Type of Loan,"Number in theclass (definedin H4 above)who borrowedfrom the typesof loansspecified in thefirst column","Percent of theclass (definedabove) whoborrowed fromthe types ofloans specifiedin the firstcolumn(nearest 1%)",,"Average per-undergraduate-borrowercumulativeprincipalborrowed fromthe types ofloans specifiedin the firstcolumn(nearest $1)",
A,"Any loan program: Federal Perkins, Federal StaffordSubsidized and Unsubsidized, institutional, state, privateloans that your institution is aware of, etc. Include bothFederal Direct Student Loans and Federal FamilyEducation Loans.","3,487",50%,"$31,591",
B,"Federal loan programs: Federal Perkins, FederalStafford Subsidized and Unsubsidized. Include bothFederal Direct Student Loans and Federal FamilyEducation Loans.","3,372",48%,"$21,166",
C,Institutional loan programs.,0,0%,$0,
D,State loan programs.,0,0%,$0,
E,Private student loans made by a bank or lender.,913,13%,"$42,481",
X,FAFSA
"",Institution's own financial aid form
"",CSS/Financial Aid PROFILE
"",State aid form
"",Noncustodial PROFILE
"",Business/Farm Supplement
"",Other (specify):
Students must reply by (date):,
or within _______ weeks of notification.,4
X,Direct Subsidized Stafford Loans
X,Direct Unsubsidized Stafford Loans
X,Direct PLUS Loans
"",Federal Perkins Loans
"",Federal Nursing Loans
"",State Loans
X,Federal Pell
X,SEOG
X,State scholarships/grants
X,Private scholarships
X,College/university scholarship or grant aid from institutional funds
X,United Negro College Fund
X,Federal Nursing Scholarship
"",Other (specify):
"",Non-Need Based,Need-Based
Academics,X,X
Alumni affiliation,X,
Art,X,
Athletics,X,
Job skills,,
ROTC,X,
Leadership,X,
Minority status,,
Music/drama,X,
Religious affiliation,,
State/district residency,X,X
"",,Full-time,Part-time
A,"Instructional faculty in preclinical and clinical medicine, faculty who are not paid (e.g.,those who donate their services or are in the military), or research-only faculty, post-doctoral fellows, or pre-doctoral fellows",Exclude,"Include only ifthey teach oneor more non-clinical creditcourses"
B,"Administrative officers with titles such as dean of students, librarian, registrar, coach, andthe like, even though they may devote part of their time to classroom instruction and mayhave faculty status",Exclude,"Include if theyteach one ormore non-clinical creditcourses"
C,"Other administrators/staff who teach one or more non-clinical credit courses even thoughthey do not have faculty status",Exclude,Include
D,"Undergraduate or graduate students who assist in the instruction of courses, but havetitles such as teaching assistant, teaching fellow, and the like",Exclude,Exclude
E,Faculty on sabbatical or leave with pay,Include,Exclude
F,Faculty on leave without pay,Exclude,Exclude
G,Replacement faculty for faculty on sabbatical leave or leave with pay,Exclude,Include
"",Full-Time,Part-Time,Total,
A,Total number of instructional faculty,2517,426,2943
B,Total number who are members of minority groups,655,72,727
C,Total number who are women,1118,214,1332
D,Total number who are men,1399,212,1611
E,Total number who are nonresidents (international),90,14,104
F,"Total number with doctorate, or other terminal degree",2270,262,2532
G,"Total number whose highest degree is a master’s but not a terminalmaster’s",187,121,308
H,Total number whose highest degree is a bachelor’s,45,35,80
I,"Total number whose highest degree is unknown or other (Note: Itemsf, g, h, and i must sum up to item a.)",15,8,23
J,"Total number in stand-alone graduate/professional programs in whichfaculty teach virtually only graduate-level students",,,
Fall 2022 Student to Faculty ratio,16.6,to 1
43654.7
2622
"",2-9,10-19,20-29,30-39,40-49,50-99,100+,Total
CLASS,,,,,,,,
"",187,523,761,323,273,337,287,2691
SECTIONS,,,,,,,,
"",2-9,10-19,20-29,30-39,40-49,50-99,100+,Total
CLASS SUB-,,,,,,,,
"",117,272,507,458,67,22,12,1455
SECTIONS,,,,,,,,
Category,Diploma/Certificates,Associate,Bachelor’s,"CIP 2020 Categoriesto Include"
Agriculture,91.0%,,3.1%,01
Natural resources and conservation,,,1.9%,03
Architecture,,,0%,04
"Area, ethnic, and gender studies",,,0.1%,05
Communication/journalism,,,11.8%,09
Communication technologies,,,0%,10
Computer and information sciences,,,3.5%,11
Personal and culinary services,,,0%,12
Education,,,2.0%,13
Engineering,,,8.9%,14
Engineering technologies,,,2.3%,15
"Foreign languages, literatures, and linguistics",,,0.7%,16
Family and consumer sciences,,,1.2%,19
Law/legal studies,,,1.2%,22
English,,,1.0%,23
Liberal arts/general studies,,,0.3%,24
Library science,,,0%,25
Biological/life sciences,,,13.8%,26
Mathematics and statistics,,,1.8%,27
Military science and military technologies,,,0%,28 & 29
Interdisciplinary studies,,,2.7%,30
Parks and recreation,,,3.6%,31
Philosophy and religious studies,,,0.2%,38
Theology and religious vocations,,,0%,39
Physical sciences,,,1.5%,40
Science technologies,,,0%,41
Psychology,,,5.1%,42
"Homeland Security, law enforcement, firefighting,",,,2.2%,43
Public administration and social services,,,0.8%,44
Social sciences,,,8.2%,45
Construction trades,9.0%,,0%,46
Mechanic and repair technologies,,,0%,47
Precision production,,,0%,48
Transportation and materials moving,,,0%,49
Visual and performing arts,,,2.4%,50
Health professions and related programs,,,3.5%,51
Business/marketing,,,15.7%,52
History,,,0.6%,54
Other,,,,
TOTAL (should = 100%),100%,,100%,
