Percent who had GPA between 2.0 and 2.49,0.11%
Percent who had GPA between 1.0 and 1.99,0.00%
Percent who had GPA below 1.0,0.00%
Totals should = 100%,100.00%
"",Date
Application closing date (fall),1/4
Priority Date,10/15
D1,"Does your institution enroll transfer students? (If no, please",
"",skip to Section E),X
"","If yes, may transfer students earn advanced standing credit",
"",by transferring credits earned from course work completed,X
"",at other colleges/universities?,
"",Applicants,Admitted,Enrolled
Men,"1,813",616,482
Women,712,297,236
Another Gender,,,
Total,"2,525",913,718
"",RecommendedRequired of All Recommended Not Requiredof All,of Some,,Required of Some
High school transcript,,,,
College transcript(s),X,,,
Essay or personal,X,,,
Interview,,,,
Standardized test scores,,,,
Statement of good standing,,,,
from prior institution(s),,,,
D9,,Priority Date,Closing Date,Notification Date,Reply Date,Admission
D9,Fall,1/15,3/1,"5/15,6/15",7/1,
D9,Winter,,,,,
D9,Spring,8/1,9/15,11/1,12/15,
D9,Summer,12/1,1/15,3/1,4/1,
American Council on Education (ACE),X
College Level Examination Program (CLEP),X
DANTES Subject Standardized Tests (DSST),X
X,Accelerated program
"",Comprehensive transition and postsecondary program for students with intellectual disabilities
X,Cross-registration
X,Distance learning
X,Double major
X,Dual enrollment
X,English as a Second Language (ESL)
"",Exchange student program (domestic)
"",External degree program
X,Honors Program
X,Independent study
X,Internships
X,Liberal arts/career combination
X,Student-designed major
X,Study abroad
X,Teacher certification program
X,Undergraduate Research
X,Weekend college
X,Other (specify):
X,Arts/fine arts
X,Computer literacy
X,English (including composition)
"",Foreign languages
X,History
X,Physical Education
X,Humanities
"",Intensive writing
X,Mathematics
"",Philosophy
X,Sciences (biological or physical)
X,Social science
X,Other (describe):
"","First-time, first-year",
"",students,Undergraduates
Percent who are from out of state (exclude,,
international/nonresidents from the numerator and,39%,34%
denominator),,
Percent of men who join fraternities,22%,5%
Percent of women who join sororities,26%,8%
"Percent who live in college-owned, -operated, or -",,
affiliated housing,,
"",94%,44%
Percent who live off campus or commute,6%,56%
Percent of students age 25 and older,0%,2%
Average age of full-time students,18,20
Average age of all students (full- and part-time),18,20
"",Marine Option (for Naval ROTC),,On Campus,At Cooperating Institution,Name of Cooperating
Army ROTC is offered:,,,X,,
Naval ROTC is offered:,X,,X,,
Air Force ROTC is offered:,,,X,,
G1,,First-Year,Undergraduates
"",PRIVATE INSTITUTIONS,,
"",Tuition:,,
"",PUBLIC INSTITUTIONS,,
"",Tuition: In-district,"$10,258","$10,258"
"",Tuition: In-state (out-of-district):,"$10,258","$10,258"
"",Tuition: Out-of-state:,"$31,370","$31,370"
"",Tuition: Non-resident,"$31,370","$31,370"
"",FOR ALL INSTITUTIONS,,
"",Required Fees,"$1,506","$1,506"
"",Room and Board (on-campus):,"$12,712","$15,244"
"",Room Only (on-campus):,"$7,126","$9,658"
"",Board Only (on-campus meal plan):,"$5,586","$5,586"
G3,"Do tuition and fees vary by year of study (e.g., sophomore,",
"","junior, senior)?",X
G4,Do tuition and fees vary by undergraduate instructional,
"",program?,X
"",Residents,Commuters,Commuters
Books and supplies:,$800,$800,$800
Room only:,,,
Board only:,,,
Room and board total*,,,
Transportation:,,,
Other expenses:,"$3,260","$3,260","$3,260"
PRIVATE INSTITUTIONS:,
PUBLIC INSTITUTIONS:,
In-district:,$427.00
In-state (out-of-district):,$427.00
Out-of-state:,"$1,307.00"
NONRESIDENTS:,"$1,307.00"
"",Need-based,(Exclude non-
"",(Include non-need-,need-based aid
"",based aid use to,use to meet
"",meet need.),need.)
Scholarships/Grants,,
Federal,,
"","$12,649,606",$0
"State all states, not only the state in which your institution is located",,
"","$35,563,494","$46,372,262"
"Institutional: Endowed scholarships, annual gifts and tuition funded grants,",,
"awarded by the college, excluding athletic aid and tuition waivers (which are",,
reported below).,"$21,144,457","$6,258,461"
"Scholarships/grants from external sources (e.g. Kiwanis, National Merit)",,
not awarded by the college,"$2,722,967","$2,942,928"
Total Scholarships/Grants,"$72,080,524","$55,573,651"
Self-Help,,
Student loans from all sources (excluding parent loans),"$24,052,417","$8,696,665"
Federal Work-Study,"$538,503",
"State and other (e.g., institutional) work-study/employment (Note: Excludes",,
Federal Work-Study captured above.),$0,$0
Total Self-Help,"$24,590,920","$8,696,665"
Parent Loans,"$13,817,369","$5,379,718"
Tuition Waivers,,
Note: Reporting is optional. Report tuition waivers in this row if you choose to,,
report them. Do not report tuition waivers elsewhere.,,
Athletic Awards,"$3,635,936","$5,669,703"
"",,"Full-time, First-",Full-time,Less Than
"",,time,Undergrad,Full-time
"",,First-year,(Incl. Fresh),Undergrad
A,Number of degree-seeking undergraduate students (CDS,,,
"",Item B1 if reporting on Fall 2022 cohort),3460,15178,1363
B,Number of students in line a who applied for need-based,,,
"",financial aid,2842,9742,805
C,Number of students in line b who were determined to have,,
"",financial need 1340,5553,527
D,Number of students in line c who were awarded any financial,,
"",aid 1275,5378,500
E,Number of students in line d who were awarded any need-,,
"",based scholarship or grant aid 1211,5098,438
F,Number of students in line d who were awarded any need- 523,2427,212
"",based self-help aid,,
G,Number of students in line d who were awarded any non-,,
"",need-based scholarship or grant aid 1014,3091,208
H,Number of students in line d whose need was fully met,,
"","(exclude PLUS loans, unsubsidized loans, and private 77alternative loans)305",1121,
I,"On average, the percentage of need that was met of students",,
"",who were awarded any need-based aid. Exclude any aid that,,
"",was awarded in excess of need as well as any resources that,,
"","were awarded to replace EFC (PLUS loans, unsubsidized 57.0%",50.0%,37.0%
"","loans, and private alternative loans)",,
J,The average financial aid package of those in line d. Exclude,,
"",any resources that were awarded to replace EFC (PLUS,,
"","loans, unsubsidized loans, and private alternative loans) $15,828","$14,479","$8,781"
K,,,
"",Average need-based scholarship and grant award of those in,,
"","line e $14,927","$13,687","$7,335"
L,"Average need-based self-help award (excluding PLUS loans,",,
"","unsubsidized loans, and private alternative loans) of those in",,
"","line f $4,255","$4,822","$4,181"
M,"Average need-based loan (excluding PLUS loans,",,
"","unsubsidized loans, and private alternative loans) of those in",,
"","line f who were awarded a need-based loan $4,337","$4,865","$4,191"
"",,Full-time,Full-time,Less Than
"",,First-time,Undergrad,Full-time
"",,First-year,(Incl. Fresh.),Undergrad
N,Number of students in line a who had no financial need and,,,
"",who were awarded institutional non-need-based scholarship,,,
"",or grant aid (exclude those who were awarded athletic awards,300,1092,25
"",and tuition benefits),,,
O,Average dollar amount of institutional non-need-based,,,
"",scholarship and grant aid awarded to students in line n,"$5,453","$5,903","$3,691"
P,Number of students in line a who were awarded an,,,
"",institutional non-need-based athletic scholarship or grant,62,263,3
Q,Average dollar amount of institutional non-need-based athletic,,,,,,
"",scholarships and grants awarded to students in line p,,,,,,
"",,$,"27,420",$,"24,844",$,"37,383"
"",,,,Average per-
"",,Number in the,Percent of the,undergraduate-
"",,class (defined in,class (defined,borrower
"",,H4 above) who,above) who,cumulative
"",,borrowed from,borrowed from,principal
"",Source/Type of Loan,the types of,the types of,borrowed from
"",,loans specified,loans specified,the types of
"",,in the first,in the first,loans specified
"",,column,column (nearest,in the first
"",,,1%),column (nearest
"",,,,$1)
"","Any loan program: Federal Perkins, Federal Stafford",,,
"","Subsidized and Unsubsidized, institutional, state, private",,,
A,"loans that your institution is aware of, etc. Include both","1,027",32.00%,"$27,451"
"",Federal Direct Student Loans and Federal Family Education,,,
"",Loans.,,,
"","Federal loan programs: Federal Perkins, Federal Stafford",,,
B,Subsidized and Unsubsidized. Include both Federal Direct,992,31.00%,"$21,595"
"",Student Loans and Federal Family Education Loans.,,,
C,Institutional loan programs.,50,2.00%,"$12,027"
D,State loan programs.,32,1.00%,"$10,324"
E,Private student loans made by a bank or lender.,162,5.00%,"$36,042"
x,FAFSA
x,Institution's own financial aid form
x,CSS/Financial Aid PROFILE
"",State aid form
"",Noncustodial PROFILE
"",Business/Farm Supplement
"",Other (specify):
Students must reply by (date):,5/1
or within _______ weeks of notification.,
x,Direct Subsidized Stafford Loans
x,Direct Unsubsidized Stafford Loans
x,Direct PLUS Loans
"",Federal Perkins Loans
"",Federal Nursing Loans
x,State Loans
x,College/university loans from institutional funds
"",Other (specify):
x,Federal Pell
x,SEOG
x,State scholarships/grants
x,Private scholarships
x,College/university scholarship or grant aid from institutional funds
"",United Negro College Fund
"",Federal Nursing Scholarship
"",Other (specify):
"",Non-Need Based,Need-Based
Academics,x,x
Alumni affiliation,,
Art,,
Athletics,x,
Job skills,,
ROTC,x,
Leadership,x,
Minority status,x,x
Music/drama,x,
Religious affiliation,,
State/district residency,x,
The following definition of full-time instructional faculty is used by the American Association of University Professors
(AAUP) in its annual Faculty Compensation Survey (the part time definitions are not used by AAUP). Instructional
"Faculty is defined as those members of the instructional-research staff whose major regular assignment is instruction,"
including those with released time for research. Use the chart below to determine inclusions and exclusions:
Full-time Part-time
Include only if
"Instructional faculty in preclinical and clinical medicine, faculty who are not paid (e.g., they teach one"
"A those who donate their services or are in the military), or research-only faculty, post- Exclude or more non-"
"doctoral fellows, or pre-doctoral fellows clinical credit"
courses
Include if they
"Administrative officers with titles such as dean of students, librarian, registrar, coach, and teach one or"
"B the like, even though they may devote part of their time to classroom instruction and may Exclude more non-"
have faculty status clinical credit
courses
Other administrators/staff who teach one or more non-clinical credit courses even though
C they do not have faculty status Exclude Include
"Undergraduate or graduate students who assist in the instruction of courses, but have"
"D titles such as teaching assistant, teaching fellow, and the like Exclude Exclude"
E Faculty on sabbatical or leave with pay Include Exclude
F Faculty on leave without pay Exclude Exclude
G Replacement faculty for faculty on sabbatical leave or leave with pay Exclude Include
I-1.,,,Full-Time,Part-Time,Total
"",A Total number of instructional faculty,,1044,185,1229
"",B Total number who are members of minority groups,,386,42,428
"",C Total number who are women,,274,63,337
"",D Total number who are men,,770,122,892
"",E Total number who are nonresidents (international),,66,6,72
"","F Total number with doctorate, or other terminal degree",,972,74,1046
"",Total number whose highest degree is a master’s but not a terminal G master’s,,69,67,136
H,Total number whose highest degree is a bachelor’s,2,16,18
I,"Total number whose highest degree is unknown or other (Note:Items f, g, h, and i must sum up to item a.)",1,28,29
J,"Total number in stand-alone graduate/professional programs inwhich faculty teach virtually only graduate-level students",,,
Fall 2022 Student to Faculty ratio,22,to 1
24637
1105
"",2-9,10-19,20-29,30-39,40-49,50-99,100+,Total
"CLASSSECTIONS",143,363,373,192,144,305,203,1723
"",2-9,10-19,20-29,30-39,40-49,50-99,100+,Total
"CLASS SUB-SECTIONS",122,223,296,232,52,68,9,1002
"",Category,Diploma/Certificates,Associate,Bachelor’s,
"",,,,,CIP 2020 Categories to
"",,,,,Include
Agriculture,,,,,01
Natural resources and conservation,,,,,03
Architecture,,,,1.02%,04
"Area, ethnic, and gender studies",,,,,05
Communication/journalism,,,,0.75%,09
Communication technologies,,,,,10
Computer and information sciences,,,,21.49%,11
Personal and culinary services,,,,,12
Education,,,,,13
Engineering,,,,50.86%,14
Engineering technologies,,,,,15
"Foreign languages, literatures, and linguistics",,,,0.92%,16
Family and consumer sciences,,,,,19
Law/legal studies,,,,,22
English,,,,,23
Liberal arts/general studies,,,,,24
Library science,,,,,25
Biological/life sciences,,,,5.70%,26
Mathematics and statistics,,,,1.39%,27
Military science and military technologies,,,,,28 & 29
Interdisciplinary studies,,,,1.32%,30
Parks and recreation,,,,,31
Philosophy and religious studies,,,,,38
Theology and religious vocations,,,,,39
Physical sciences,,,,2.74%,40
Science technologies,,,,,41
Psychology,,,,0.67%,42
"Homeland Security, law enforcement, firefighting, and",,,,,43
Public adm,inistration and social services,,,0.67%,44
Social sciences,,,,1.32%,45
Construction trades,,,,,46
Mechanic and repair technologies,,,,,47
Precision production,,,,,48
Transportation and materials moving,,,,,49
Visual and performing arts,,,,1.87%,50
Health professions and related programs,,,,,51
Business/marketing,,,,8.94%,52
History,,,,0.32%,54
Other,,,,,
TOTAL (should = 100%),,0.00%,0.00%,100.00%,
